Light Source:,LAV2-SW,,,,
Filter:,"Tricolor 457 +/- 22 nm, 530 +/- 20 nm, 628 +/- 28 nm",,,,
Camera:,"IDS USB 3.0 Camera, Model UI-3060CPC",,,,
Wavelength (nm),Relative Light Intensity (fraction),Light Filter (fraction),Relative Camera Sensitivity for Red (fraction),Relative Camera Sensitivity for Green (fraction),Relative Camera Sensitivity for Blue (fraction)
530,0.329329066,0.979397199,0.053699833,0.693593306,0.130528718
530.1,0.32977528,0.979425913,0.053603248,0.69337091,0.130078405
530.2,0.330224931,0.979455307,0.053488021,0.693147375,0.129630321
530.3,0.330679268,0.979485365,0.053341844,0.692923099,0.129184663
530.4,0.331139241,0.979516071,0.053167805,0.692698484,0.128741624
530.5,0.331601669,0.979558259,0.052971447,0.692473928,0.128301402
530.6,0.332065082,0.979621356,0.052758314,0.692249833,0.127864192
530.7,0.332529107,0.979702651,0.052533949,0.692026599,0.127430189
530.8,0.332993373,0.979799435,0.052303896,0.691804624,0.126999588
530.9,0.333457507,0.979908998,0.052073698,0.691584311,0.126572587
531,0.333921137,0.98002863,0.051848899,0.691366057,0.126149379
531.1,0.33438389,0.980155621,0.051635043,0.691150265,0.125730162
531.2,0.334845395,0.98028726,0.051437673,0.690937333,0.12531513
531.3,0.335305279,0.980420838,0.051262333,0.690727662,0.124904479
531.4,0.335763169,0.980553645,0.051114567,0.690521653,0.124498404
531.5,0.336218694,0.98068297,0.050999917,0.690319704,0.124097102
531.6,0.336671481,0.980806104,0.050923928,0.69012224,0.123700768
531.7,0.337121159,0.980920337,0.050892143,0.689929956,0.123309597
531.8,0.337567354,0.981022958,0.051063466,0.689742697,0.122923786
531.9,0.338009695,0.981111257,0.051195636,0.68956001,0.122543529
532,0.338447809,0.981182525,0.051188344,0.689381445,0.122169206
532.1,0.338881864,0.981234051,0.051171765,0.689206552,0.121801432
532.2,0.339313093,0.981263126,0.051145821,0.689034879,0.121439894
532.3,0.339741668,0.981268361,0.051110439,0.688865975,0.121084202
532.4,0.340167704,0.981263689,0.051065542,0.68869939,0.120733964
532.5,0.340591317,0.981253671,0.051011056,0.688534673,0.120388788
532.6,0.341012621,0.981238488,0.050946904,0.688371374,0.120048284
532.7,0.34143173,0.981218319,0.050873012,0.68820904,0.119712061
532.8,0.34184876,0.981193341,0.050789304,0.688047222,0.119379727
532.9,0.342263824,0.981163735,0.050695705,0.687885469,0.119050891
533,0.342677039,0.981129679,0.050592139,0.687723329,0.118725163
533.1,0.343088517,0.981091353,0.050478531,0.687560352,0.11840215
533.2,0.343498375,0.981048935,0.050354806,0.687396087,0.118081463
533.3,0.343906727,0.981002604,0.050220889,0.687230084,0.117762709
533.4,0.344313688,0.98095254,0.050076703,0.687061891,0.117445499
533.5,0.344719372,0.980898921,0.049922175,0.686891058,0.11712944
533.6,0.345123894,0.980841926,0.049757227,0.686717133,0.116814141
533.7,0.345527369,0.980781735,0.049581786,0.686539667,0.116499212
533.8,0.345929911,0.980718525,0.049395775,0.686358208,0.116184261
533.9,0.346331635,0.980652478,0.049199119,0.686172305,0.115868897
534,0.346732657,0.98058377,0.048991743,0.685981507,0.115552729
534.1,0.347133082,0.980512583,0.048773572,0.685785364,0.115235365
534.2,0.347532465,0.980439093,0.048544529,0.685583426,0.114916416
534.3,0.347930515,0.980363481,0.0479546,0.68537524,0.114595489
534.4,0.348327268,0.980285925,0.047574837,0.685160356,0.114272194
534.5,0.34872276,0.980206605,0.047371778,0.684938157,0.113946139
534.6,0.349117026,0.980125699,0.047193299,0.684703587,0.113616934
534.7,0.349510102,0.980043386,0.04703689,0.684455376,0.113284186
534.8,0.349902024,0.979959846,0.046900041,0.684194784,0.112947506
534.9,0.350292827,0.979875257,0.046780244,0.683923069,0.112606501
535,0.350682547,0.979789799,0.046674991,0.683641492,0.112261031
535.1,0.35107122,0.97970365,0.046581771,0.683351311,0.111912156
535.2,0.351458881,0.979616989,0.046498075,0.683053786,0.111560219
535.3,0.351845566,0.979529996,0.046421396,0.682750176,0.111205423
535.4,0.35223131,0.979442849,0.046349223,0.68244174,0.11084797
535.5,0.35261615,0.979355728,0.046279048,0.682129738,0.110488064
535.6,0.35300012,0.979268811,0.046208362,0.681815429,0.110125907
535.7,0.353383257,0.979182278,0.046134655,0.681500072,0.109761701
535.8,0.353765596,0.979096307,0.046055419,0.681184928,0.10939565
535.9,0.354147172,0.979011078,0.045968145,0.680871254,0.109027955
536,0.354528022,0.97892675,0.045870323,0.680560311,0.108658819
536.1,0.354908181,0.978838558,0.045759445,0.680253357,0.108288446
536.2,0.355287685,0.978743278,0.045633001,0.679951653,0.107917037
536.3,0.355666569,0.978641728,0.045490718,0.679656456,0.107544796
536.4,0.356044869,0.978534724,0.045336722,0.679369028,0.107171924
536.5,0.356423229,0.978423084,0.045172218,0.679090627,0.106798624
536.6,0.356804858,0.978307626,0.044998284,0.678822356,0.1064251
536.7,0.357189263,0.978189167,0.044816002,0.678561316,0.106051554
536.8,0.357575305,0.978068524,0.04462645,0.678305644,0.105678188
536.9,0.357961844,0.977946515,0.044430708,0.678054897,0.105305205
537,0.358347743,0.977823957,0.044229856,0.677808633,0.104932807
537.1,0.358731861,0.977701668,0.044024972,0.677566409,0.104561198
537.2,0.35911306,0.977580464,0.043817137,0.677327782,0.104190579
537.3,0.3594902,0.977461165,0.04360743,0.677092309,0.103821155
537.4,0.359862143,0.977344586,0.04339693,0.676859549,0.103453126
537.5,0.360227749,0.977231545,0.043186717,0.676629057,0.103086695
537.6,0.360585879,0.977122005,0.04297787,0.676400391,0.102722067
537.7,0.360935394,0.977011968,0.042771469,0.676173109,0.102359442
537.8,0.361275154,0.976900949,0.042568594,0.675946768,0.101999023
537.9,0.361604022,0.976789115,0.042370324,0.675720925,0.101641014
538,0.361922609,0.976676633,0.042177738,0.675495137,0.101285617
538.1,0.36223365,0.97656367,0.041991916,0.675268962,0.100933034
538.2,0.362537792,0.976450391,0.041813937,0.675041957,0.100583469
538.3,0.362835643,0.976336963,0.041644881,0.674813678,0.100237123
538.4,0.363127816,0.976223552,0.041485823,0.674583685,0.099894199
538.5,0.36341492,0.976110326,0.041334757,0.674351532,0.0995549
538.6,0.363697566,0.975997451,0.041189003,0.674116779,0.099219319
538.7,0.363976364,0.975885092,0.041047957,0.673878982,0.098886777
538.8,0.364251924,0.975773417,0.040911014,0.673637698,0.098557005
538.9,0.364524857,0.975662592,0.040777568,0.673392485,0.098229859
539,0.364795773,0.975552783,0.040647016,0.6731429,0.097905196
539.1,0.365065283,0.975444158,0.040518751,0.6728885,0.097582873
539.2,0.365333997,0.975336881,0.040392169,0.672628842,0.097262746
539.3,0.365602525,0.975231121,0.040266664,0.672363484,0.096944672
539.4,0.365871478,0.975127043,0.040141633,0.672091984,0.096628509
539.5,0.366141368,0.975024813,0.040016469,0.671813915,0.096314113
539.6,0.366410922,0.974924599,0.039890569,0.671529578,0.09600134
539.7,0.366679529,0.974826567,0.039763326,0.671239432,0.095690048
539.8,0.366947144,0.974730883,0.039634136,0.670943729,0.095380094
539.9,0.367213724,0.974637713,0.039502395,0.670642723,0.095071333
540,0.367479224,0.974547225,0.039368079,0.670336669,0.094763624
540.1,0.367743599,0.974459585,0.039234076,0.670025819,0.094456822
540.2,0.368006806,0.974374958,0.039100685,0.669710428,0.094150785
540.3,0.3682688,0.974293512,0.038967685,0.669390748,0.09384537
540.4,0.368529536,0.974215902,0.038834856,0.669067034,0.093540432
540.5,0.368788972,0.974144257,0.038701975,0.66873954,0.093235829
540.6,0.369047061,0.974078299,0.038568824,0.668408518,0.092931419
540.7,0.369303761,0.974017438,0.03843518,0.668074223,0.092627056
540.8,0.369559026,0.973961086,0.038300824,0.667736909,0.0923226
540.9,0.369812812,0.973908654,0.038165533,0.667396828,0.092017905
541,0.370065075,0.973859553,0.038029088,0.667054235,0.091712829
541.1,0.370315772,0.973813195,0.037891267,0.666709383,0.09140723
541.2,0.370564856,0.97376899,0.03775185,0.666362526,0.091100962
541.3,0.370812285,0.97372635,0.037610616,0.666013918,0.090793885
541.4,0.371058014,0.973684687,0.037467344,0.665663812,0.090485853
541.5,0.371301998,0.97364341,0.037321813,0.665312461,0.090176724
541.6,0.371544194,0.973601932,0.037173802,0.664960121,0.089866355
541.7,0.371784589,0.973559664,0.037022862,0.664607043,0.089554603
541.8,0.372024653,0.973516017,0.03686706,0.664253482,0.089241324
541.9,0.372264962,0.973470401,0.036706308,0.663899692,0.088926376
542,0.372505199,0.973422229,0.03654098,0.663545926,0.088609614
542.1,0.372745044,0.973370912,0.036371449,0.66319191,0.088291291
542.2,0.372984178,0.97331586,0.036198088,0.662832878,0.087971991
542.3,0.373222282,0.973256485,0.036021272,0.662468094,0.087651772
542.4,0.373459037,0.973192199,0.035841373,0.66209814,0.087330686
542.5,0.373694124,0.973122411,0.035658766,0.661723596,0.087008783
542.6,0.373927224,0.973046535,0.035473822,0.661345044,0.086686116
542.7,0.374158017,0.972963979,0.035286917,0.660963063,0.086362736
542.8,0.374386185,0.972874157,0.035098423,0.660578235,0.086038694
542.9,0.374611408,0.972776479,0.034908714,0.660191141,0.085714043
543,0.374833368,0.972670357,0.034718163,0.659802361,0.085388833
543.1,0.375051745,0.972555201,0.034527143,0.659412475,0.085063115
543.2,0.37526622,0.971258747,0.034336029,0.659022066,0.084736943
543.3,0.375476474,0.96420511,0.034145193,0.658631713,0.084410366
543.4,0.375682188,0.951313489,0.033955009,0.658241997,0.084083437
543.5,0.375883044,0.933021988,0.033765851,0.657853499,0.083756207
543.6,0.376078721,0.909768712,0.033578092,0.657466799,0.083428727
543.7,0.376268738,0.881991766,0.033392105,0.657082479,0.08310105
543.8,0.376452386,0.850129253,0.033208264,0.65670112,0.082773225
543.9,0.376630195,0.814619279,0.033026942,0.656323301,0.082445306
544,0.376802825,0.775899947,0.032848512,0.655949604,0.082117344
544.1,0.376970941,0.734409364,0.032673349,0.655580609,0.081789389
544.2,0.377135206,0.690585632,0.032501826,0.655216897,0.081461494
544.3,0.377296283,0.644866857,0.032334315,0.65485905,0.081133711
544.4,0.377454834,0.597691144,0.032171191,0.654507489,0.080806089
544.5,0.377611524,0.549496596,0.032012827,0.65416187,0.080478682
544.6,0.377767014,0.500721318,0.031859597,0.653821653,0.08015154
544.7,0.377921969,0.451803415,0.031711873,0.6534863,0.079824716
544.8,0.378077051,0.403180992,0.031570029,0.653155275,0.079498259
544.9,0.378232924,0.355292152,0.031434439,0.652828041,0.079172223
545,0.37839025,0.308575001,0.031305476,0.65250406,0.078846659
545.1,0.378549692,0.263467643,0.031183409,0.652182794,0.078521618
545.2,0.378711915,0.220408183,0.031066074,0.651863708,0.078197151
545.3,0.37887758,0.179834724,0.030952326,0.651546264,0.07787331
545.4,0.379047351,0.142185373,0.030841947,0.651229924,0.077550147
545.5,0.379221891,0.107898232,0.030734721,0.650914152,0.077227713
545.6,0.379402715,0.077411407,0.03063043,0.65059841,0.07690606
545.7,0.379595768,0.051163003,0.03052886,0.650282161,0.076585238
545.8,0.379800442,0.029591123,0.030429791,0.649964868,0.076265301
545.9,0.380014758,0.013133873,0.030333008,0.649645994,0.075946298
546,0.380236734,0.002229356,0.030238295,0.649325002,0.075628282
546.1,0.38046439,0,0.030145434,0.649001354,0.075311305
546.2,0.380695744,0,0.030054208,0.648674514,0.074995416
546.3,0.380928817,0,0.029964401,0.648343944,0.074680185
546.4,0.381161628,0,0.029875796,0.648009107,0.074364596
546.5,0.381392195,0,0.029788177,0.647669465,0.074048669
546.6,0.381618538,0,0.029701326,0.647324483,0.07373246
546.7,0.381838676,0,0.029615028,0.646973622,0.073416028
546.8,0.382050629,0,0.029529064,0.646616345,0.07309943
546.9,0.382252416,0,0.029443219,0.646252116,0.072782725
547,0.382442056,0,0.029357275,0.645880654,0.072465969
547.1,0.382617568,0,0.029271017,0.645502348,0.07214922
547.2,0.382776972,0,0.029184226,0.645117664,0.071832536
547.3,0.382918287,0,0.029096688,0.644727065,0.071515974
547.4,0.383039531,0,0.029008184,0.644331014,0.071199593
547.5,0.383139672,0,0.028918497,0.643929977,0.07088345
547.6,0.383228836,0,0.028827416,0.643524417,0.070567603
547.7,0.383310844,0,0.028734897,0.643114797,0.070252108
547.8,0.383386419,0,0.028641152,0.642701583,0.069937025
547.9,0.383456284,0,0.028546415,0.642285238,0.06962241
548,0.383521163,0,0.028450918,0.641866226,0.069308321
548.1,0.383581781,0,0.028354894,0.641445011,0.068994817
548.2,0.38363886,0,0.028258575,0.641022057,0.068681953
548.3,0.383693123,0,0.028162195,0.640597828,0.068369789
548.4,0.383745296,0,0.028065985,0.640172788,0.068058382
548.5,0.3837961,0,0.027970178,0.639747402,0.067747789
548.6,0.383846261,0,0.027875008,0.639322133,0.067438069
548.7,0.383896501,0,0.027780706,0.638897445,0.067129278
548.8,0.383947544,0,0.027687506,0.638473802,0.066821475
548.9,0.384000113,0,0.02759564,0.638050208,0.066514716
549,0.384054933,0,0.02750534,0.637621893,0.066209061
549.1,0.384112727,0,0.02741684,0.637188981,0.065904566
549.2,0.384174218,0,0.027330372,0.636752082,0.06560129
549.3,0.384240131,0,0.027246169,0.636311806,0.065299289
549.4,0.384311188,0,0.027164463,0.635868765,0.064998621
549.5,0.38438819,0,0.027085486,0.635423568,0.064699345
549.6,0.384473279,0,0.027009473,0.634976825,0.064401517
549.7,0.384566513,0,0.026936655,0.634529148,0.064105196
549.8,0.384667027,0,0.026867265,0.634081145,0.063810439
549.9,0.384773953,0,0.026801512,0.633633428,0.063517303
550,0.384886427,0,0.026736271,0.633186607,0.063225847
550.1,0.38500358,0,0.026669504,0.632741292,0.062936128
550.2,0.385124547,0,0.026601617,0.632298094,0.062648204
550.3,0.385248462,0,0.026533015,0.631857622,0.062362132
550.4,0.385374458,0,0.026464103,0.631420488,0.06207797
550.5,0.385501669,0,0.026395285,0.630987301,0.061795776
550.6,0.385629229,0,0.026326969,0.630558671,0.061515582
550.7,0.385756271,0,0.026259558,0.63013521,0.061236335
550.8,0.385881928,0,0.026193457,0.629717527,0.060957487
550.9,0.386005335,0,0.026129073,0.629306232,0.06067907
551,0.386125626,0,0.026066809,0.628902065,0.060401119
551.1,0.386241933,0,0.026007072,0.628505428,0.060123666
551.2,0.38635339,0,0.025950266,0.628115626,0.059846744
551.3,0.386459132,0,0.025896797,0.627731909,0.059570388
551.4,0.386558292,0,0.02584707,0.627353523,0.05929463
551.5,0.386650003,0,0.02580149,0.626979716,0.059019503
551.6,0.386733399,0,0.025760462,0.626609735,0.058745041
551.7,0.386807614,0,0.025724392,0.626242829,0.058471278
551.8,0.386871781,0,0.025693684,0.625878245,0.058198246
551.9,0.386926576,0,0.025668744,0.62551523,0.057925979
552,0.386977676,0,0.025649977,0.625153033,0.05765451
552.1,0.387025884,0,0.025637788,0.6247909,0.057383873
552.2,0.387071411,0,0.025632582,0.62442808,0.057114101
552.3,0.387114465,0,0.025633655,0.62406382,0.056845226
552.4,0.387155257,0,0.025638714,0.623697367,0.056577284
552.5,0.387193996,0,0.025647511,0.62332797,0.056310306
552.6,0.387230892,0,0.025659873,0.622954876,0.056044326
552.7,0.387266154,0,0.025675628,0.622577332,0.055779377
552.8,0.387299992,0,0.025694602,0.622194587,0.055515493
552.9,0.387332616,0,0.025716624,0.621805887,0.055252708
553,0.387364234,0,0.02574152,0.62141048,0.054991053
553.1,0.387395058,0,0.025769118,0.621007615,0.054730564
553.2,0.387425295,0,0.025799246,0.620596535,0.054471272
553.3,0.387455156,0,0.025831731,0.620176172,0.054213212
553.4,0.387484851,0,0.0258664,0.619746653,0.053956416
553.5,0.387514589,0,0.02590308,0.619308788,0.053700919
553.6,0.387544579,0,0.0259416,0.618863387,0.053446753
553.7,0.387575032,0,0.025981786,0.618411259,0.053193951
553.8,0.387606156,0,0.026023467,0.617953213,0.052942547
553.9,0.387638162,0,0.026066468,0.617490058,0.052692574
554,0.387671258,0,0.026110618,0.617022605,0.052444066
554.1,0.387705655,0,0.026155745,0.616551662,0.052197056
554.2,0.387741563,0,0.026201675,0.616078038,0.051951577
554.3,0.38777919,0,0.026248235,0.615602544,0.051707663
554.4,0.387818746,0,0.026295255,0.615125988,0.051465346
554.5,0.387860499,0,0.02634256,0.614649179,0.051224661
554.6,0.387904878,0,0.026389978,0.614172928,0.05098564
554.7,0.387951714,0,0.026437337,0.613698042,0.050748317
554.8,0.388000743,0,0.026484463,0.613225333,0.050512725
554.9,0.3880517,0,0.026531337,0.612755608,0.050278897
555,0.388104319,0,0.02657941,0.612289678,0.050046867
555.1,0.388158337,0,0.026629143,0.611828352,0.049816668
555.2,0.388213488,0,0.026680602,0.611372439,0.049588334
555.3,0.388269508,0,0.026733856,0.610922748,0.049361897
555.4,0.388326131,0,0.026788972,0.610480089,0.049137391
555.5,0.388383094,0,0.026846018,0.610044891,0.04891485
555.6,0.388440131,0,0.026905062,0.609615175,0.048694306
555.7,0.388496978,0,0.026966171,0.609190196,0.048475792
555.8,0.388553369,0,0.027029413,0.608769555,0.048258634
555.9,0.388609041,0,0.027094856,0.608352857,0.048042269
556,0.388663728,0,0.027162568,0.607939703,0.047826717
556.1,0.388717165,0,0.027232616,0.607529697,0.047611993
556.2,0.388769088,0,0.027305067,0.607122442,0.047398116
556.3,0.388819232,0,0.027379991,0.60671754,0.047185104
556.4,0.388867332,0,0.027457454,0.606314594,0.046972973
556.5,0.388913124,0,0.027537525,0.605913207,0.046761741
556.6,0.388956343,0,0.02762027,0.605512982,0.046551427
556.7,0.388996723,0,0.027705758,0.605113522,0.046342047
556.8,0.389034001,0,0.027794057,0.60471443,0.046133619
556.9,0.38906791,0,0.027885233,0.604315307,0.045926161
557,0.389098188,0,0.027979356,0.603915758,0.04571969
557.1,0.389125964,0,0.028076492,0.603515385,0.045514223
557.2,0.389153687,0,0.028176709,0.603113791,0.045309779
557.3,0.389181364,0,0.028280075,0.602710579,0.045106375
557.4,0.389208941,0,0.028386658,0.602305352,0.044904029
557.5,0.389236369,0,0.028496526,0.601897711,0.044702757
557.6,0.389263594,0,0.028609745,0.601487261,0.044502579
557.7,0.389290565,0,0.028726385,0.601073605,0.04430351
557.8,0.389317232,0,0.028846512,0.600656344,0.044105569
557.9,0.389343541,0,0.028973521,0.600235082,0.043908774
558,0.389369441,0,0.029112819,0.599809421,0.043713141
558.1,0.389394881,0,0.029264243,0.599378965,0.043518689
558.2,0.38941981,0,0.029427546,0.598943313,0.043325435
558.3,0.389444174,0,0.029602482,0.598501457,0.043133397
558.4,0.389467923,0,0.029788805,0.598053258,0.042942592
558.5,0.389491005,0,0.029986267,0.597599348,0.042753038
558.6,0.389513368,0,0.030194622,0.597140354,0.042564752
558.7,0.389534961,0,0.030413624,0.596676907,0.042377752
558.8,0.389555732,0,0.030643025,0.596209636,0.042192055
558.9,0.38957563,0,0.03088258,0.595739172,0.04200768
559,0.389594601,0,0.03113204,0.595266143,0.041824643
559.1,0.389612596,0,0.031391161,0.594791179,0.041642962
559.2,0.389629562,0,0.031659695,0.594314909,0.041462655
559.3,0.389645448,0,0.031937395,0.593837965,0.04128374
559.4,0.389660202,0,0.032224015,0.593360974,0.041106233
559.5,0.389673772,0,0.032519309,0.592884567,0.040930153
559.6,0.389686107,0,0.032823029,0.592409373,0.040755517
559.7,0.389697154,0,0.033134929,0.591936022,0.040582343
559.8,0.389706863,0,0.033454762,0.591465144,0.040410648
559.9,0.389715182,0,0.033793573,0.590997367,0.040240449
560,0.389722058,0,0.034183821,0.590533323,0.040071765
560.1,0.389727441,0,0.03462,0.590073639,0.039904613
560.2,0.389731278,0,0.035093667,0.589618947,0.03973901
560.3,0.389733519,0,0.035596381,0.589169872,0.039574975
560.4,0.389734129,0,0.036119699,0.58872649,0.039412524
560.5,0.389734129,0,0.036655181,0.588288212,0.039251675
560.6,0.389734129,0,0.037194383,0.58785452,0.039092446
560.7,0.389734129,0,0.037728864,0.587424898,0.038934854
560.8,0.389734129,0,0.038250182,0.586998826,0.038778917
560.9,0.389734129,0,0.038749895,0.586575788,0.038624653
561,0.389734129,0,0.039222374,0.586155265,0.038472056
561.1,0.389734129,0,0.039672263,0.58573674,0.038320931
561.2,0.389734129,0,0.040104582,0.585319695,0.03817121
561.3,0.389734129,0,0.040524255,0.584903612,0.038022864
561.4,0.389734129,0,0.040936204,0.584487973,0.037875864
561.5,0.389734129,0,0.041345353,0.58407226,0.037730182
561.6,0.389734129,0,0.041756625,0.583655956,0.03758579
561.7,0.389734129,0,0.042174945,0.583238543,0.03744266
561.8,0.389734129,0,0.042605235,0.582819502,0.037300762
561.9,0.389734129,0,0.043052419,0.582398317,0.037160069
562,0.389734129,0,0.04352142,0.581974469,0.037020552
562.1,0.389734129,0,0.044017163,0.58154744,0.036882183
562.2,0.389734129,0,0.04454457,0.581116714,0.036744934
562.3,0.389734129,0,0.045108565,0.580681771,0.036608776
562.4,0.389734129,0,0.045714071,0.580242094,0.03647368
562.5,0.389734129,0,0.046369456,0.579797165,0.036339619
562.6,0.389734129,0,0.047142281,0.579346467,0.036206564
562.7,0.389734129,0,0.048037332,0.578889482,0.036074486
562.8,0.389734129,0,0.04902849,0.578425722,0.035943358
562.9,0.389734129,0,0.050089635,0.577955303,0.035813151
563,0.389734129,0,0.051194646,0.577478683,0.035683836
563.1,0.389734129,0,0.052317402,0.57699632,0.035555385
563.2,0.389734129,0,0.053431784,0.576508673,0.03542777
563.3,0.389734129,0,0.05451167,0.5760162,0.035300963
563.4,0.389734129,0,0.055530941,0.57551936,0.035174934
563.5,0.389734129,0,0.056498198,0.575018612,0.035049656
563.6,0.389734129,0,0.057450405,0.574514414,0.034925101
563.7,0.389734129,0,0.058392123,0.574007226,0.034801239
563.8,0.389734129,0,0.059327783,0.573497506,0.034678043
563.9,0.389734129,0,0.060261817,0.572985712,0.034555484
564,0.389734129,0,0.061198658,0.572472303,0.034433534
564.1,0.389734129,0,0.062142736,0.571957739,0.034312165
564.2,0.389734129,0,0.063098358,0.571442477,0.034191347
564.3,0.389734129,0,0.064063171,0.570926976,0.034071053
564.4,0.389734129,0,0.065033727,0.570411696,0.033951254
564.5,0.389734129,0,0.066008887,0.569897094,0.033831923
564.6,0.389734129,0,0.066987513,0.56938363,0.03371303
564.7,0.389734129,0,0.067968464,0.568871761,0.033594547
564.8,0.389734129,0,0.068950603,0.568361948,0.033476446
564.9,0.389734129,0,0.06993279,0.567854648,0.033358698
565,0.389734129,0,0.070913887,0.56735032,0.033241276
565.1,0.389734129,0,0.071892754,0.566849423,0.03312415
565.2,0.389734129,0,0.07286345,0.566352415,0.033007292
565.3,0.389734129,0,0.073820626,0.565859756,0.032890675
565.4,0.389734129,0,0.074770177,0.565371904,0.032774269
565.5,0.389734129,0,0.075718173,0.564889739,0.032658046
565.6,0.389734129,0,0.076670682,0.564415991,0.032541979
565.7,0.389734129,0,0.077633776,0.563950233,0.032426037
565.8,0.389734129,0,0.078613522,0.563491454,0.032310194
565.9,0.389734129,0,0.079615991,0.563038644,0.032194421
566,0.389734129,0,0.080647253,0.562590793,0.032078689
566.1,0.389734129,0,0.081710076,0.562146891,0.031962947
566.2,0.389734129,0,0.082790899,0.561705926,0.031846831
566.3,0.389734129,0,0.083888209,0.56126689,0.031730262
566.4,0.389734129,0,0.085002899,0.560828771,0.031613293
566.5,0.389734129,0,0.086135861,0.560390558,0.031495978
566.6,0.389729487,0,0.087287989,0.559951243,0.031378371
566.7,0.389711672,0,0.088460175,0.559509814,0.031260526
566.8,0.389681514,0,0.089653312,0.55906526,0.031142496
566.9,0.389640091,0,0.090868294,0.558616573,0.031024336
567,0.389588482,0,0.092106013,0.558162741,0.030906098
567.1,0.389527766,0,0.093367362,0.557702753,0.030787838
567.2,0.389459021,0,0.094653234,0.557235601,0.030669608
567.3,0.389383326,0,0.095964642,0.556760272,0.030551463
567.4,0.389301759,0,0.09731489,0.556275757,0.030433457
567.5,0.389215399,0,0.098709121,0.555781046,0.030315642
567.6,0.389125325,0,0.100142461,0.555275128,0.030198073
567.7,0.389032614,0,0.101610033,0.554756993,0.030080804
567.8,0.388938345,0,0.103106964,0.554225631,0.029963889
567.9,0.388843598,0,0.104628376,0.55367931,0.029847381
568,0.38874945,0,0.106169394,0.553105157,0.029731334
568.1,0.38865698,0,0.107725143,0.552501632,0.029615801
568.2,0.388567267,0,0.109290747,0.551872534,0.029500838
568.3,0.388481389,0,0.110879993,0.551221661,0.029386497
568.4,0.388400425,0,0.112522586,0.550552813,0.029272833
568.5,0.388325453,0,0.114203089,0.549869788,0.029159898
568.6,0.388257552,0,0.115904508,0.549176384,0.029047748
568.7,0.3881978,0,0.117609851,0.548476401,0.028936435
568.8,0.388147132,0,0.119302123,0.547773637,0.028826014
568.9,0.388101187,0,0.120964332,0.547071891,0.028716538
569,0.388057368,0,0.122579483,0.546374962,0.028608062
569.1,0.388015516,0,0.124133086,0.545686648,0.028500638
569.2,0.38797547,0,0.125633898,0.545010748,0.028394321
569.3,0.387937072,0,0.127099527,0.544351061,0.028289164
569.4,0.387900161,0,0.128547578,0.543711385,0.028185222
569.5,0.387864578,0,0.129995655,0.54309552,0.028082548
569.6,0.387830164,0,0.131461366,0.542507264,0.027981196
569.7,0.387796758,0,0.132962315,0.541948724,0.02788122
569.8,0.387764201,0,0.134516109,0.541412242,0.027782673
569.9,0.387732333,0,0.136140354,0.540894174,0.027685609
570,0.387700995,0,0.1378705,0.540391955,0.027590083
570.1,0.387670027,0,0.139740529,0.53990302,0.027496148
570.2,0.387639269,0,0.141696344,0.539424807,0.027403857
570.3,0.387608562,0,0.143679165,0.53895475,0.027313265
570.4,0.387577745,0,0.145630213,0.538490285,0.027224425
570.5,0.38754666,0,0.147490708,0.538028849,0.027137392
570.6,0.387515147,0,0.149212009,0.537567877,0.027052218
570.7,0.387483045,0,0.150831879,0.537104804,0.026968958
570.8,0.387450196,0,0.152383213,0.536637068,0.026887666
570.9,0.38741644,0,0.153890746,0.536162104,0.026808394
571,0.387381616,0,0.155379211,0.535677347,0.026731199
571.1,0.387345566,0,0.156873342,0.535180234,0.026656132
571.2,0.387308129,0,0.158397871,0.5346682,0.026583233
571.3,0.387269147,0,0.159977533,0.534139459,0.026511908
571.4,0.387228458,0,0.161612977,0.533599697,0.026441798
571.5,0.387185991,0,0.163255722,0.533051073,0.026372873
571.6,0.387142106,0,0.164913841,0.532494176,0.026305103
571.7,0.387096923,0,0.166599158,0.531929596,0.026238455
571.8,0.387050511,0,0.168323496,0.531357924,0.0261729
571.9,0.38700294,0,0.17009868,0.53077975,0.026108406
572,0.386954277,0,0.171936532,0.530195662,0.026044943
572.1,0.386904591,0,0.173848875,0.529606251,0.02598248
572.2,0.386853952,0,0.175774352,0.529012107,0.025920986
572.3,0.386802427,0,0.177805862,0.52841382,0.025860431
572.4,0.386750086,0,0.180226842,0.52781198,0.025800783
572.5,0.386696997,0,0.183823769,0.527207176,0.025742011
572.6,0.386643229,0,0.188565363,0.526599998,0.025684086
572.7,0.386588851,0,0.192588926,0.525991036,0.025626976
572.8,0.386533931,0,0.194866643,0.525380881,0.02557065
572.9,0.386478538,0,0.196728261,0.524770121,0.025515078
573,0.386422742,0,0.198322141,0.524159347,0.025460228
573.1,0.386366609,0,0.199703495,0.523549149,0.02540607
573.2,0.38631021,0,0.200927535,0.522940116,0.025352573
573.3,0.386253613,0,0.202049473,0.522332839,0.025299707
573.4,0.386196886,0,0.203124521,0.521727907,0.02524744
573.5,0.386140099,0,0.204207892,0.52112591,0.025195742
573.6,0.38608332,0,0.205354797,0.520527439,0.025144581
573.7,0.386026618,0,0.206620448,0.519933082,0.025093928
573.8,0.385970061,0,0.208060059,0.519343429,0.025043751
573.9,0.385913718,0,0.209621029,0.518758685,0.024994019
574,0.385857659,0,0.211169471,0.518177382,0.024944703
